p_noise,score,entropy,label,round
0.4897308349609375,2.7163207690472646e-05,2.762924426470142,1,76
0.48973846435546875,8.56255736203515e-06,2.7629313939389326,1,76
0.4897422790527344,-7.377678015174638e-07,2.762934877633377,-1,76
0.48974037170410156,3.91239478059191e-06,2.7629331357894835,1,76
0.48974132537841797,1.5873134893151786e-06,2.762934006712262,1,76
0.48974180221557617,4.247728440098797e-07,2.762934442173028,1,76
0.0,1.005687716050164,1.837409311632558,1,80
0.5,-0.07756416814772837,2.7570817798313647,-1,80
0.25,0.4640617739512183,2.4390494742035846,1,80
0.375,0.19324880290174518,2.618096907595753,1,80
0.4375,0.057842317377008845,2.692064984840883,1,80
0.46875,-0.009860925385359876,2.7256455770108143,-1,80
0.453125,0.023990695995824263,2.7091285177057265,1,80
0.4609375,0.007064885305232416,2.7174546714788286,1,80
0.46484375,-0.001398020040063841,2.721566947967837,-1,80
0.462890625,0.0028334326325845094,2.7195150257983083,1,80
0.4638671875,0.0007177062962604452,2.7205420396248883,1,80
0.46435546875,-0.0003401568719019199,2.7210547568229835,-1,80
0.464111328125,0.0001887747121793737,2.72079846400041,1,80
0.4642333984375,-7.569107986071799e-05,2.7209266268533354,-1,80
0.46417236328125,5.654181615866172e-05,2.720862549537593,1,80
0.464202880859375,-9.574631850917115e-06,2.7208945892231053,-1,80
0.4641876220703125,2.3483592153983324e-05,2.7208785696372644,1,80
0.46419525146484375,6.954480151755149e-06,2.720886579494413,1,80
0.4641990661621094,-1.310075850025072e-06,2.7208905843748163,-1,80
0.46419715881347656,2.822202150642994e-06,2.7208885819386293,1,80
0.46419811248779297,7.560631509750948e-07,2.720889583157726,1,80
0.46419858932495117,-2.770063500801001e-07,2.7208900837665224,-1,80
0.0,1.0323630502010381,1.9964948480136187,1,84
0.5,-0.09845557522086312,2.765064112486876,-1,84
0.25,0.4669537374900874,2.471471940283532,1,84
0.375,0.18424908113461247,2.634842316804391,1,84
0.4375,0.04289675295687445,2.7037932503220543,1,84
0.46875,-0.027779411131994447,2.7353619049277236,-1,84
0.453125,0.007558670912440224,2.7198138392357842,1,84
0.4609375,-0.010110370109777334,2.727646545450809,-1,84
0.45703125,-0.0012758495986688878,2.723744908225298,-1,84
0.455078125,0.003141410656885446,2.721783058769588,1,84
0.4560546875,0.0009327805291088342,2.722764903992944,1,84
0.45654296875,-0.00017153453478035985,2.7232551361379627,-1,84
0.456298828125,0.00038062299716457026,2.7230100775845205,1,84
0.4564208984375,0.00010454423119221623,2.723132621239525,1,84
0.45648193359375,-3.349515179396079e-05,2.72319388228313,-1,84
0.456451416015625,3.5524539699238744e-05,2.723163252659947,1,84
0.4564666748046875,1.0146939526389787e-06,2.7231785676961904,1,84
0.45647430419921875,-1.6240228920327837e-05,2.723186225045823,-1,84
0.4564704895019531,-7.6127674839554516e-06,2.7231823963850474,-1,84
0.4564685821533203,-3.299036765547214e-06,2.7231804820441283,-1,84
0.4564676284790039,-1.1421714063430954e-06,2.7231795248710373,-1,84
0.4564671516418457,-6.37387269630807e-08,2.7231790462838332,-1,84
0.0,0.7593242196560919,0.3530610242318125,1,88
0.5,-0.23893605559555342,2.2952904478535716,-1,88
0.25,0.2601940820302686,1.538107263510579,1,88
0.375,0.010629013217356764,1.951300478107989,1,88
0.4375,-0.1141535211890985,2.131371491767435,-1,88
0.40625,-0.05176225398587042,2.0434039527601695,-1,88
0.390625,-0.020566620384256273,1.9978769960386569,-1,88
0.3828125,-0.0049688035834491995,1.974721022791631,-1,88
0.37890625,0.0028301048169541154,1.9630439660075771,1,88
0.380859375,-0.001069349383247653,1.9688907799138238,-1,88
0.3798828125,0.0008803777168531202,1.9659694466134123,1,88
0.38037109375,-9.448583319793258e-05,1.9674306313911138,-1,88
0.380126953125,0.0003929459418281489,1.9667001685697587,1,88
0.3802490234375,0.00014923005431555225,1.967065432367852,1,88
0.38031005859375,2.7372110559253926e-05,1.9672480399757808,1,88
0.380340576171875,-3.3556861319228304e-05,1.967339337707452,-1,88
0.3803253173828125,-3.0923753802092335e-06,1.9672936893476256,-1,88
0.38031768798828125,1.2139867589411324e-05,1.9672708647882067,1,88
0.3803215026855469,4.523746104379001e-06,1.9672822770995422,1,88
0.3803234100341797,7.156853623069281e-07,1.96728798323149,1,88
0.3803243637084961,-1.1883450086180858e-06,1.967290836291535,-1,88
0.3803238868713379,-2.3632982304455652e-07,1.9672894097620062,-1,88
0.0,1.2270572210256525,2.432488336402435,1,92
0.5,0.03334727954799366,2.853844067388557,1,92
0.75,-0.563507691190836,2.961154890229357,-1,92
0.625,-0.2650802058214211,2.915577346948913,-1,92
0.5625,-0.11586646313671367,2.886713083591876,-1,92
0.53125,-0.04125959179436012,2.8707793162467903,-1,92
0.515625,-0.003956156123182897,2.8624370365448564,-1,92
0.5078125,0.014695561712405825,2.858171917019246,1,92
0.51171875,0.005369702794611575,2.8603123140343625,1,92
0.513671875,0.000706773335714006,2.8613766341366293,1,92
0.5146484375,-0.0016246913937347784,2.861907324996439,-1,92
0.51416015625,-0.0004589590290107193,2.8616421019873677,-1,92
0.513916015625,0.00012390715335164337,2.8615093986680793,1,92
0.5140380859375,-0.00016752593782953795,2.861575757979134,-1,92
0.51397705078125,-2.1809392238392178e-05,2.861542580236473,-1,92
0.513946533203125,5.1048880556958665e-05,2.861525989930494,1,92
0.5139617919921875,1.4619744159061199e-05,2.8615342852030374,1,92
0.5139694213867188,-3.5948240399985565e-06,2.8615384327496436,-1,92
0.5139656066894531,5.512460059531321e-06,2.861536358983813,1,92
0.5139675140380859,9.588180100994492e-07,2.8615373958685963,1,92
0.5139684677124023,-1.318003014727509e-06,2.8615379143095874,-1,92
0.5139679908752441,-1.795925026470968e-07,2.8615376550892084,-1,92
0.0,1.043411230510019,2.276871374200396,1,96
0.5,-0.08850016978828523,2.8252403509906934,-1,96
0.25,0.4774555303608672,2.608378625245155,1,96
0.375,0.1944776802862913,2.728536966914441,1,96
0.4375,0.05298875524900293,2.779666555624778,1,96
0.46875,-0.017755707269641485,2.8031340852573834,-1,96
0.453125,0.017616523989681276,2.791572008979789,1,96
0.4609375,-6.959163997977136e-05,2.797395766251591,-1,96
0.45703125,0.008773466174850864,2.7944945920217137,1,96
0.458984375,0.004351937267434991,2.795947852114019,1,96
0.4599609375,0.002141172813728165,2.796672477040706,1,96
0.46044921875,0.0010357905868738637,2.797034288562571,1,96
0.460693359375,0.00048309947344682413,2.797215069130197,1,96
0.4608154296875,0.00020675391673341537,2.797305428120925,1,96
0.46087646484375,6.858113837626689e-05,2.7973505997936723,1,96
0.460906982421875,-5.052508016412105e-07,2.7973731836744733,-1,96
0.4608917236328125,3.4037943787978975e-05,2.797361891897035,1,96
0.46089935302734375,1.6766346492724793e-05,2.7973675378264944,1,96
0.4609031677246094,8.130547845874858e-06,2.7973703607606697,1,96
0.4609050750732422,3.8126485220058015e-06,2.7973717722201177,1,96
0.4609060287475586,1.6536988600712732e-06,2.7973724779479325,1,96
0.4609065055847168,5.742240289929867e-07,2.7973728308113626,1,96
0.0,1.1253427585760518,1.1156758180012447,1,100
0.5,-0.16540427469373542,2.5201064905096136,-1,100
0.25,0.47996924194115853,1.982507174614803,1,100
0.375,0.1572824836237119,2.2776411836652133,1,100
0.4375,-0.004060895535011655,2.404974850713404,-1,100
0.40625,0.07661079404435034,2.342875819120379,1,100
0.421875,0.036274949254668565,2.3743110786462593,1,100
0.4296875,0.016107026859828233,2.389738707943538,1,100
0.43359375,0.006023065662408733,2.3973806334404646,1,100
0.435546875,0.000981085063698428,2.401183695688031,1,100
0.4365234375,-0.0015399052356570575,2.403080760382122,-1,100
0.43603515625,-0.0002794100859788706,2.4021325999822887,-1,100
0.435791015625,0.00035083748885944566,2.4016582408410168,1,100
0.4359130859375,3.571370144039854e-05,2.401895443660732,1,100
0.43597412109375,-0.00012184819226934707,2.4020140276334825,-1,100
0.435943603515625,-4.306724541436324e-05,2.4019547371001373,-1,100
0.4359283447265625,-3.676771987315419e-06,2.4019250907436973,-1,100
0.43592071533203125,1.6018464726874626e-05,2.4019102672930313,1,100
0.4359245300292969,6.170846369668581e-06,2.401917679041068,1,100
0.4359264373779297,1.247037190843514e-06,2.4019213848980585,1,100
0.4359273910522461,-1.2148673977918634e-06,2.401923237822297,-1,100
0.4359269142150879,1.6084896747869948e-08,2.4019223113605324,1,100
0.0,0.8973866113102729,1.4244569661829038,1,104
0.5,-0.21676810947187075,2.6131294185122522,-1,104
0.25,0.3403092509192005,2.1633578081011944,1,104
0.375,0.06177057072366554,2.411619225376642,1,104
0.4375,-0.07749876937410316,2.517761993366781,-1,104
0.40625,-0.007864099325219254,2.4660790746100396,-1,104
0.390625,0.026953235699223255,2.4392025727305424,1,104
0.3984375,0.009544568187002334,2.452728335632244,1,104
0.40234375,0.0008402344308913179,2.4594254826995945,1,104
0.404296875,-0.003511932447163746,2.4627577108024994,-1,104
0.4033203125,-0.001335849008135881,2.4610929563054436,-1,104
0.40283203125,-0.00024780728862250356,2.460259559581967,-1,104
0.402587890625,0.0002962135711341851,2.459842606184573,1,104
0.4027099609375,2.420314125650691e-05,2.460051104141224,1,104
0.40277099609375,-0.00011180207368322037,2.4601553371757108,-1,104
0.402740478515625,-4.379946621391184e-05,2.4601032219870422,-1,104
0.4027252197265625,-9.798162478258376e-06,2.460077163396283,-1,104
0.40271759033203125,7.202489388458133e-06,2.460064133851791,1,104
0.4027214050292969,-1.2978365444560325e-06,2.4600706486447965,-1,104
0.40271949768066406,2.9523264217790057e-06,2.460067391253484,1,104
0.40272045135498047,8.272449385504643e-07,2.460069019950438,1,104
0.40272092819213867,-2.3529580306380637e-07,2.460069834297942,-1,104
0.0,1.0781492719311931,2.120868379142677,1,108
0.5,-0.05977270355137776,2.7977438014816607,-1,108
0.25,0.5091882841899078,2.539546283801973,1,108
0.375,0.2247077903192658,2.683624689159848,1,108
0.4375,0.08246754338394369,2.7441525617046443,1,108
0.46875,0.011347419916282853,2.771790107833074,1,108
0.484375,-0.024212641817546787,2.784974745444265,-1,108
0.4765625,-0.006432610950631634,2.7784346922857877,-1,108
0.47265625,0.002457404482825609,2.775125507776148,1,108
0.474609375,-0.0019876032339030125,2.7767833717258497,-1,108
0.4736328125,0.00023490062446129834,2.775955258324516,1,108
0.47412109375,-0.0008763513047209681,2.776369519587058,-1,108
0.473876953125,-0.00032072534013005694,2.7761624401064267,-1,108
0.4737548828125,-4.291235783404623e-05,2.7760588620044047,-1,108
0.47369384765625,9.599413331318196e-05,2.7760070633618525,1,108
0.473724365234375,2.6540887739123775e-05,2.7760329634824563,1,108
0.4737396240234375,-8.185735047128162e-06,2.77604591294326,-1,108
0.47373199462890625,9.177576345997807e-06,2.7760394382628166,1,108
0.4737358093261719,4.959206494348223e-07,2.776042675615528,1,108
0.4737377166748047,-3.8449071990687145e-06,2.7760442942825168,-1,108
0.4737367630004883,-1.6744932747059238e-06,2.776043484949802,-1,108
0.4737362861633301,-5.8928631307964e-07,2.7760430802828613,-1,108
0.0,1.1051165424076816,2.379789188343272,1,112
0.5,-0.05513638561977818,2.8440369294523786,-1,112
0.25,0.5249900783939518,2.656169300071814,1,112
0.375,0.23492684638708705,2.7596393658323484,1,112
0.4375,0.08989523038365488,2.8041327445626383,1,112
0.46875,0.017379422381937903,2.8246509066356595,1,112
0.484375,-0.01887848161892025,2.8344846785487694,-1,112
0.4765625,-0.0007495296184911737,2.8296030692914504,-1,112
0.47265625,0.008314946381723809,2.827135818651403,1,112
0.474609375,0.0037827083816164286,2.828371650173027,1,112
0.4755859375,0.0015165893815625164,2.8289879111015876,1,112
0.47607421875,0.0003835298815357824,2.8292956280163963,1,112
0.476318359375,-0.00018299986847747363,2.8294493831060956,-1,112
0.4761962890625,0.00010026500652915438,2.829372514174637,1,112
0.47625732421875,-4.13674309740486e-05,2.829410950793672,-1,112
0.476226806640625,2.944878777721982e-05,2.829391733022486,1,112
0.4762420654296875,-5.959321598192346e-06,2.829401342042661,-1,112
0.47623443603515625,1.1744733089846804e-05,2.8293965375662196,1,112
0.4762382507324219,2.892705745605184e-06,2.829398939812852,1,112
0.4762401580810547,-1.5333079264046034e-06,2.829400140929859,-1,112
0.4762392044067383,6.796989098223349e-07,2.829399540371881,1,112
0.4762396812438965,-4.2680450862420116e-07,2.8293998406510013,-1,112
0.0,1.036592185783692,0.08502174446253148,1,116
0.5,-0.2649037805849255,2.2313881834686655,-1,116
0.25,0.3858442025993827,1.4035372279215008,1,116
0.375,0.06047021100722905,1.8560214190128679,1,116
0.4375,-0.10221678478884844,2.0526296264483217,-1,116
0.40625,-0.020873286890809917,1.9566186897924793,-1,116
0.390625,0.019798462058209676,1.9069030790956252,1,116
0.3984375,-0.0005374124163006755,1.931905325742926,-1,116
0.39453125,0.0096305248209545,1.9194404706581374,1,116
0.396484375,0.004546556202326801,1.9256819451283984,1,116
0.3974609375,0.002004571893013951,1.9287958946858492,1,116
0.39794921875,0.0007335797383567488,1.9303511747188629,1,116
0.398193359375,9.808366102848076e-05,1.9311283913186374,1,116
0.3983154296875,-0.0002196643776357643,1.9315168937979288,-1,116
0.39825439453125,-6.079035830364177e-05,1.931322651375668,-1,116
0.398223876953125,1.8646651362308475e-05,1.9312255235515734,1,116
0.3982391357421875,-2.1071853470555624e-05,1.9312740880147172,-1,116
0.39823150634765625,-1.2126010546786858e-06,1.931249805920921,-1,116
0.3982276916503906,8.717025153481828e-06,1.9312376647706915,1,116
0.39822959899902344,3.7522120495125932e-06,1.9312437353544167,1,116
0.39823055267333984,1.269805497861043e-06,1.9312467706398215,1,116
0.39823102951049805,2.8602221258111626e-08,1.9312482882809083,1,116
0.0,1.0438043407260247,2.191411444460036,1,120
0.5,-0.13873314098828105,2.8072890640250776,-1,120
0.25,0.4525355998688725,2.5665097315516134,1,120
0.375,0.1569012294402954,2.7001816960553398,1,120
0.4375,0.009084044226006949,2.756857979904275,1,120
0.46875,-0.06482454838113738,2.7828363938424134,-1,120
0.453125,-0.027870252077565105,2.7700398743697865,-1,120
0.4453125,-0.009393103925779078,2.763497366012813,-1,120
0.44140625,-0.00015452984988595375,2.7601898174150623,-1,120
0.439453125,0.0044647571880602754,2.7585269392032337,1,120
0.4404296875,0.002155113669086939,2.7593591378874236,1,120
0.44091796875,0.0010002919096006035,2.759774667476456,1,120
0.441162109375,0.0004228810298572139,2.7599822898934154,1,120
0.4412841796875,0.000134175589985297,2.760086065515073,1,120
0.44134521484375,-1.0177129950106334e-05,2.7601379444301424,-1,120
0.441314697265625,6.19992300179284e-05,2.7601120057138924,1,120
0.4413299560546875,2.591105003380001e-05,2.760124975257337,1,120
0.44133758544921875,7.866960042068882e-06,2.760131459890069,1,120
0.4413414001464844,-1.1550849543517927e-06,2.7601347021716887,-1,120
0.44133949279785156,3.3559375434144556e-06,2.760133081033774,1,120
0.44134044647216797,1.1004262945313315e-06,2.7601338916034543,1,120
0.44134092330932617,-2.7329329466141417e-08,2.760134296887752,-1,120
0.0,1.0521814020891376,1.9053342523828356,1,124
0.5,-0.06862149422787867,2.7645956371649767,-1,124
0.25,0.49177995393062934,2.457557638481331,1,124
0.375,0.2115792298513759,2.630143732554073,1,124
0.4375,0.07147886781174861,2.7016592592177657,1,124
0.46875,0.0014286867919348634,2.7341575678169225,1,124
0.484375,-0.03359640371797212,2.7496296321657385,-1,124
0.4765625,-0.016083858463017853,2.7419573888419704,-1,124
0.47265625,-0.007327585835541717,2.7380734945908047,-1,124
0.470703125,-0.0029494495218032046,2.7361195440690387,-1,124
0.4697265625,-0.0007603813649346147,2.7351395602699644,-1,124
0.46923828125,0.0003341527135001243,2.734648815264701,1,124
0.469482421875,-0.00021311432571713418,2.7348942505551777,-1,124
0.4693603515625,6.0519193891606093e-05,2.734771548609082,1,124
0.46942138671875,-7.629756591276404e-05,2.7348329035066428,-1,124
0.469390869140625,-7.889186010245908e-06,2.7348022270390238,-1,124
0.4693756103515625,2.631500394056907e-05,2.734786888069348,1,124
0.46938323974609375,9.212908964828515e-06,2.73479455761551,1,124
0.4693870544433594,6.618614771802811e-07,2.7347983923425976,1,124
0.4693889617919922,-3.6136622665328133e-06,2.7348003096946436,-1,124
0.4693880081176758,-1.4759003945652438e-06,2.734799351019579,-1,124
0.4693875312805176,-4.0701945858145905e-07,2.734798871681328,-1,124
0.0,1.0124922305840616,1.8008687252212159,1,128
0.5,-0.09326338289040126,2.717510335832463,-1,128
0.25,0.45961442384683004,2.371350994915888,1,128
0.375,0.18317552047821395,2.5637038766625695,1,128
0.4375,0.04495606879390612,2.6450440165821862,1,128
0.46875,-0.024153657048247235,2.6823537281063508,-1,128
0.453125,0.010401205872829333,2.6639715751946738,1,128
0.4609375,-0.006876225587709062,2.673230351982996,-1,128
0.45703125,0.0017624901425599138,2.668617946160115,1,128
0.458984375,-0.002556867722574685,2.670928387409911,-1,128
0.4580078125,-0.0003971887900073856,2.669774227275183,-1,128
0.45751953125,0.00068265067627582,2.6691963519540405,1,128
0.457763671875,0.0001427309431347723,2.6694853559094494,1,128
0.4578857421875,-0.00012722892343619563,2.669629808164245,-1,128
0.45782470703125,7.751009849066293e-06,2.669557586180052,1,128
0.457855224609375,-5.973895679356467e-05,2.6695936982079225,-1,128
0.4578399658203125,-2.5993973472138165e-05,2.669575642452934,-1,128
0.45783233642578125,-9.121481811646959e-06,2.6695666143812304,-1,128
0.4578285217285156,-6.852359810682884e-07,2.669562100296826,-1,128
0.4578266143798828,3.53288693388798e-06,2.6695598432424847,1,128
0.4578275680541992,1.4238254764098457e-06,2.6695609717706663,1,128
0.4578280448913574,3.692947472266894e-07,2.6695615360339984,1,128
0.0,0.8613521615634001,0.6373700029514777,1,132
0.5,-0.1743222758772205,2.3753147099035763,-1,132
0.25,0.3435149428430906,1.6995069268286735,1,132
0.375,0.08459633348293538,2.0685322278183857,1,132
0.4375,-0.04486297119714289,2.229187285863116,-1,132
0.40625,0.019866681142896025,2.150719522562124,1,132
0.421875,-0.01249814502712332,2.1904118238766856,-1,132
0.4140625,0.003684268057886353,2.170681022563988,1,132
0.41796875,-0.004406938484618372,2.180575163276594,-1,132
0.416015625,-0.0003613352133655656,2.175635289824488,-1,132
0.4150390625,0.0016614664222602826,2.1731599569299527,1,132
0.41552734375,0.0006500656044472475,2.1743980733713895,1,132
0.415771484375,0.00014436519554061888,2.1750167940728535,1,132
0.4158935546875,-0.00010848500891258439,2.1753260700644517,-1,132
0.41583251953125,1.794009331423929e-05,2.1751714390979657,1,132
0.415863037109375,-4.527245779928357e-05,2.175248756338491,-1,132
0.4158477783203125,-1.3666182242078051e-05,2.1752100981575557,-1,132
0.41584014892578125,2.1369555360806203e-06,2.1751907687375933,1,132
0.4158439636230469,-5.764613353109738e-06,2.175200433475032,-1,132
0.41584205627441406,-1.8138289092917148e-06,2.175195601113177,-1,132
0.41584110260009766,1.6156331317240813e-07,2.1751931849271005,1,132
0.41584157943725586,-8.261327972824972e-07,2.175194393020568,-1,132
0.0,1.151028247310607,2.416517207276606,1,136
0.5,-0.01415449737130503,2.8508880835667654,-1,136
0.25,0.5684368749696516,2.673656511811262,1,136
0.375,0.2771411887991735,2.771031228408568,1,136
0.4375,0.13149334571393445,2.813079075242993,1,136
0.46875,0.0586694241713146,2.8325077464336266,1,136
0.484375,0.02225746340000523,2.841828413455119,1,136
0.4921875,0.004051483014350099,2.84639081515443,1,136
0.49609375,-0.005051507178477133,2.8486475843832433,-1,136
0.494140625,-0.0005000120820635168,2.847521234327361,-1,136
0.4931640625,0.0017757354661436242,2.846956533483233,1,136
0.49365234375,0.0006378616920399427,2.8472390110779378,1,136
0.493896484375,6.892480498810194e-05,2.8473801544942017,1,136
0.4940185546875,-0.00021554363853781844,2.8474507023584685,-1,136
0.49395751953125,-7.33094167746362e-05,2.847415430413282,-1,136
0.493927001953125,-2.192305893045088e-06,2.847397792950482,-1,136
0.4939117431640625,3.3366249547528426e-05,2.847388973846527,1,136
0.49391937255859375,1.558697182724167e-05,2.847393383429551,1,136
0.4939231872558594,6.697332966654201e-06,2.8473955881977773,1,136
0.4939250946044922,2.252513536582512e-06,2.84739669057607,1,136
0.4939260482788086,3.010382187973448e-08,2.847397241763761,1,136
0.4939265251159668,-1.0811010355826767e-06,2.847397517357243,-1,136
0.0,1.1187002002256097,2.3765996509976466,1,140
0.5,-0.038945010946631387,2.843506948308494,-1,140
0.25,0.5398775946394887,2.6547342897895336,1,140
0.375,0.25046629184642843,2.7587309282906722,1,140
0.4375,0.10576064044989852,2.8034298769298065,1,140
0.46875,0.03340781475163346,2.8240383472425967,1,140
0.484375,-0.0027685980974991864,2.8339143493283068,-1,140
0.4765625,0.015319608327067469,2.8290118633041663,1,140
0.48046875,0.006275505114784474,2.8314719733695273,1,140
0.482421875,0.0017534535086423109,2.8326953766934597,1,140
0.4833984375,-0.0005075722944283267,2.833305416672396,-1,140
0.48291015625,0.0006229406071072141,2.833000535120013,1,140
0.483154296875,5.768415633933266e-05,2.8331530105027545,1,140
0.4832763671875,-0.00022494406904471909,2.833229222238874,-1,140
0.48321533203125,-8.362995635269321e-05,2.83319111853368,-1,140
0.483184814453125,-1.2972900006236188e-05,2.83317206505894,-1,140
0.4831695556640625,2.2355628166659258e-05,2.8331625379160275,1,140
0.48317718505859375,4.691364079878468e-06,2.8331673015212786,1,140
0.4831809997558594,-4.14076796317886e-06,2.8331696832985576,-1,140
0.48317909240722656,2.7529805834980436e-07,2.833168492412031,1,140
0.48318004608154297,-1.932734952969639e-06,2.8331690878558224,-1,140
0.48317956924438477,-8.287184469768505e-07,2.833168790134059,-1,140
0.0,1.018572460471526,0.8294099552378275,1,144
0.5,-0.13519564148670948,2.4327103796239316,-1,144
0.25,0.4416884094924085,1.812498261692937,1,144
0.375,0.15324638400284973,2.1517105835139168,1,144
0.4375,0.009025371258070125,2.2989867051165005,1,144
0.46875,-0.06308513511431979,2.367505726497681,-1,144
0.453125,-0.027029881928125166,2.3336642154250593,-1,144
0.4453125,-0.00900225533502752,2.3164304976210266,-1,144
0.44140625,1.1557961521191373e-05,2.307734932756541,1,144
0.443359375,-0.0044953486867533865,2.3120892888074454,-1,144
0.4423828125,-0.0022418953626155425,2.3099137553261904,-1,144
0.44189453125,-0.0011151687005475086,2.3088247553210763,-1,144
0.441650390625,-0.0005518053695128255,2.308279946876771,-1,144
0.4415283203125,-0.000270123703995262,2.308007465528405,-1,144
0.44146728515625,-0.00012928287123736837,2.307871205570693,-1,144
0.441436767578125,-5.88624548580885e-05,2.3078030707707073,-1,144
0.4414215087890625,-2.3652246668115495e-05,2.3077690021654016,-1,144
0.44141387939453125,-6.047142573573083e-06,2.3077519675614155,-1,144
0.4414100646972656,2.7554094739201673e-06,2.3077434501840894,1,144
0.44141197204589844,-1.645866549493391e-06,2.3077477088790306,-1,144
0.44141101837158203,5.547714618803212e-07,2.307745579533129,1,144
0.44141149520874023,-5.455475440285795e-07,2.3077466442064725,-1,144
0.0,1.0064034496584557,1.6602227373576468,1,148
0.5,-0.09781582398959365,2.6802290115747516,-1,148
0.25,0.4542938128344314,2.295855899235801,1,148
0.375,0.17823899442241853,2.50896864296322,1,148
0.4375,0.04021158521641266,2.5994117416096345,1,148
0.46875,-0.028802119386590386,2.6409885192453575,-1,148
0.453125,0.005704732914911137,2.620495956475191,1,148
0.4609375,-0.011548693235839513,2.6308156864522436,-1,148
0.45703125,-0.002921980160464299,2.625674244885519,-1,148
0.455078125,0.001391376377223752,2.623089714385731,1,148
0.4560546875,-0.0007653018916204957,2.6243831320721145,-1,148
0.45556640625,0.0003130372428015171,2.6237367114612367,1,148
0.455810546875,-0.00022613232440904518,2.6240599938093205,-1,148
0.4556884765625,4.3452459195902904e-05,2.6238983706478667,1,148
0.45574951171875,-9.133993260657114e-05,2.6239791867315003,-1,148
0.455718994140625,-2.3943736705556162e-05,2.6239387798154405,-1,148
0.4557037353515625,9.75436124517337e-06,2.623918575513097,1,148
0.45571136474609375,-7.094687729969351e-06,2.6239286777346282,-1,148
0.4557075500488281,1.3298367578240544e-06,2.623923626641453,1,148
0.45570945739746094,-2.882425486294693e-06,2.6239261521924377,-1,148
0.45570850372314453,-7.762943643463416e-07,2.6239248894180447,-1,148
0.45570802688598633,2.767711966278341e-07,2.6239242580300233,1,148
0.0,1.0254207952152001,1.9826291896765793,1,152
0.5,-0.08521198221953008,2.7754739735002616,-1,152
0.25,0.47010440649783547,2.4843845633431556,1,152
0.375,0.19244621213915303,2.6476288918140924,1,152
0.4375,0.053617114959811696,2.7155720264516217,1,152
